product_name,categories_tags,ingredients_text,fat_100g,sugars_100g,proteins_100g
"Caribbean style black bean soup, caribbean style","en:meals,en:soups","Organic vegetable stock (water, organic carrots, organic onions, organic celery, sea salt), organic black beans, water, organic onions, organic red bell peppers, organic black bean flakes (organic black beans, salt), contains 2% or less of each: organic red wine vinegar, organic garlic, organic jalapeno peppers, organic canola oil, sea salt, organic spices.",1.1,1.1,4.41
"Premium orange juice, orange","en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages","Orange juice, tricalcium phosphate, calcium gluconate, calcium lactate, vitamin e acetate, vitamin a palmitate, vitamin d3.",0.0,9.17,0.83
Premium orange juice,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages",Orange juice.,0.0,9.17,0.83
Orange some pulp premium 100% juice,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages","Orange juice, orange juice pulp.",0.0,8.75,0.83
Premium 100% orange extra pulp juice,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages","Orange juice, orange juice pulp.",0.0,8.75,0.83
"Premium orange juice, orange","en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages","Orange juice, tricalcium phosphate, calcium lactate, vitamin d3.",0.0,9.17,0.83
"Spinach & feta pierogies, spinach & feta",en:frozen-foods,"Enriched unbleached wheat flour (wheat flour, niacin, iron, ascorbic acid, thiamine mononitrate, riboflavin, amylase, folic acid), fresh potato, water, margarine (canola oil, water, modified palm oil, palm kernel oil, salt, vegetable monoglycerides, sunflower lecithin, natural flavor, citric acid, vitamin a palmitate, vitamin d3), spinach, feta cheese (pasteurized milk, modified milk ingredients, bacterial culture, calcium chloride, enzyme, lipase), canola oil, salt, seasoning blend (salt, sugar, dehydrated onion, cornstarch, spice), garlic powder.",3.95,1.32,5.26
"Sour cream & chive pierogies, sour cream & chive",en:frozen-foods,"Enriched unbleached wheat flour (wheat flour, niacin, iron, ascorbic acid, thiamine mononitrate, riboflavin, amylase, folic acid), fresh potato, water, seasoning blend (sour cream powder (sour cream, citric acid, tocopherols, silicon dioxide), buttermilk powder, whey powder, sea salt, cane sugar, chives, lactic acid, citric acid, spice, turmeric), margarine (canola oil, water, modified palm oil, palm kernel oil, salt, vegetable monoglycerides, sunflower lecithin, natural flavor, citric acid, vitamin a palmitate, vitamin d3), canola oil, salt.",3.95,1.32,5.26
"Onion pierogies, onion",en:frozen-foods,"Enriched unbleached wheat flour (wheat flour, niacin, iron, ascorbic acid, thiamine mononitrate, riboflavin, amylase, folic acid), fresh potato, water, dehydrated onion, margarine (canola oil, water, modified palm oil, palm kernel oil, salt, vegetable monoglycerides, sunflower lecithin, natural flavor, citric acid, vitamin a palmitate, vitamin d3), canola oil, salt, onion powder, pepper.",2.63,1.32,5.26
"Roasted garlic pierogies, roasted garlic",en:frozen-foods,"Enriched unbleached wheat flour (wheat flour, niacin, iron, ascorbic acid, thiamine mononitrate, riboflavin, amylase, folic acid), fresh potato, water, margarine (canola oil, water, modified palm oil, palm kernel oil, salt, vegetable monoglycerides, sunflower lecithin, natural flavor, citric acid, vitamin a palmitate, vitamin d3), canola oil, salt, garlic powder, garlic oil extract (natural essence extracted from garlic, soy lecithin), parsley flakes.",3.95,1.32,5.26
"White cheddar pierogies, white cheddar",en:frozen-foods,"Enriched unbleached wheat flour (wheat flour, niacin, iron, ascorbic acid, thiamine mononitrate, riboflavin, amylase, folic acid), fresh potato, water, margarine (canola oil, water, modified palm oil, palm kernel oil, salt, vegetable monoglycerides, sunflower lecithin, natural flavor, citric acid, vitamin a palmitate, vitamin d3), white cheddar cheese (milk, bacterial culture, salt, enzyme, calcium chloride), canola oil, seasoning blend (salt, sugar, dehydrated onion, cornstarch, spice), onion, salt, powdered horseradish.",5.92,1.32,5.26
"Spinach & feta pierogies, spinach & feta",en:frozen-foods,"Enriched unbleached wheat flour (wheat flour, niacin, iron, ascorbic acid, thiamine mononitrate, riboflavin, amylase, folic acid), fresh potato, water, margarine (canola oil, water, modified palm oil, palm kernel oil, salt, vegetable monoglycerides, sunflower lecithin, natural flavor, citric acid, vitamin a palmitate, vitamin d3), spinach, feta cheese (pasteurized milk, modified milk ingredients, bacterial culture, calcium chloride, enzyme, lipase), canola oil, salt, seasoning blend (salt, sugar, dehydrated onion, cornstarch, spice), garlic powder.",3.95,1.32,5.26
Garlic cheese finishing butter,en:fats,"Grade grade aa butter (cream, salt), parmesan cheese (pasteurized cow's milk, cheese culture, salt, enzyme, powdered cellulose [anti-caking agent]), roasted garlic, garlic (garlic, citric acid), blue cheese powder (pasteurized milk, salt, cheese culture, enzyme), natural butter flavor (maltodextrin, natural butter flavor, annatto [color], turmeric [color]), garlic powder, parsley, oregano, cultured skim milk, sea salt, crushed red pepper.",71.43,0.0,7.14
"Finishing butter, chipotle lime",en:fats,"Grade aa butter (cream, salt), chipotle peppers in adobo (chipotle pepper, water, tomato paste, vinegar, salt, sugar, onion, soybean oil, starch, spices, garlic oil), garlic, lime juice concentrate, sea salt.",71.43,0.0,0.0
"Finishing butter, lemon dill",en:fats,"Grade aa butter (cream, salt), roasted garlic puree, dill, lemon juice concentrate, chablis wine, sea salt, cayenne pepper, dill extract.",78.57,0.0,0.0
"Tarragon finishing butter, tarragon",en:fats,"Grade aa butter (cream, salt), roasted garlic puree, tarragon, white wine vinegar, lemon juice concentrate, onion powder, sea salt, mustard powder, cayenne pepper, black pepper.",71.43,0.0,0.0
"Shallot thyme finishing butter, shallot thyme","en:condiments,en:sauces,en:groceries","Grade aa butter (cream, salt), shallots, onion powder, thyme, sea salt.",78.57,0.0,0.0
"Truffle finishing butter, truffle",en:fats,"Grade aa butter (cream, salt), black truffle paste (truffle juice, summer truffle breakings [tuber aestivum], salt, truffle flavor, vegetable fiber), sea salt.",78.57,0.0,0.0
"Finishing butter, garlic & parsley",en:fats,"Organic butter (cream, salt), organic roasted garlic, organic garlic puree, organic parsley, organic lemon juice concentrate, sea salt, organic cayenne peppers.",71.43,0.0,0.0
"Thin sliced provolone cheese, provolone","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses","Pasteurized milk, cheese culture, salt, enzymes.",26.09,0.0,26.09
Chick pea & kale with indian spices soup,"en:canned-foods,en:meals,en:soups,en:canned-meals,en:canned-soups","Water, prepared organic chick peas (organic chick peas, water), organic coconut milk (organic coconut milk, water, guar gum), organic kale, organic tomato puree (water, organic tomato concentrate), organic onions, organic green peppers, organic red pepper",2.08,0.42,2.92
"Sunflower Butter, Creamy","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fats,en:vegetable-fats,en:sunflower-seeds-and-their-products","Organic Sunflower Kernels, Organic Sugar, Salt.",50.0,9.38,21.9
Mini spanakopita,en:frozen-foods,"Fillo dough (enriched flour [wheat flour, malted barley flour, niacin, thiamin mononitrate, reduced iron, riboflavin, folic acid], water, corn starch, soybean oil, salt), feta cheese (cultured pasteurized milk, salt, enzymes), clarified butter, spinach, cream cheese (pasteurized cultured milk and cream, salt, stabilizers [xanthan gum, carob bean gum, guar gum]), onions, egg yolks, eggs, spearmint, soybean oil, dill, white pepper, salt.",17.5,5.0,10.0
White rice noodles,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas",Organic white rice.,0.0,0.0,3.57
Organic brown rice noodles,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas",Organic brown rice.,1.79,0.0,7.14
"Peanut butter dark chocolate wholesum trail mix, peanut butter dark chocolate",en:snacks,"Honey roasted peanuts (peanuts, sugar, honey, peanut oil, sea salt, tapioca starch), walnuts, milk chocolate peanut butter cups (milk chocolate [sugar, cocoa butter, chocolate, whole milk, soy lecithin, natural flavors], sugar, partially defatted peanut flour, nonfat milk, peanut butter [peanuts, salt], salt, soy lecithin), almonds (almonds, canola and/or peanut and/or cottonseed oil, sea salt), organic dark chocolate drops (organic cane sugar, organic chocolate liquor, organic cocoa butter, organic dextrose, organic vanilla), peanut butter flavored chips (sugar, palm kernel and palm oils, partially defatted peanut flour, whey, nonfat dried milk, peanuts, anhydrous dextrose, salt, soy lecithin).",43.75,25.0,15.62
"Light spreadable butter with canola oil, light",en:fats,"Water, pasteurized butter (cream, natural flavoring), canola oil, salt, distilled monoglycerides, annatto.",42.86,0.0,0.0
Chocolates,"en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:chocolate-candies","61% dark chocolate (chocolate, sugar, cocoa butter, sunflower lecithin, natural flavor), milk chocolate (sugar, cocoa butter, milk, chocolate, nonfat milk, soy lecithin, natural flavor), heavy cream (cream, xanthan gum, carrageenan), semisweet chocolate (chocolate, sugar, cocoa butter, soy lecithin), milk chocolate (sugar, cocoa butter, milk, chocolate, soy lecithin, natural flavor), glucose syrup, 58% dark chocolate (sugar, chocolate, cocoa butter, soy lecithin, natural flavor), butter with natural flavor (pasteurized cream, natural flavor), sugar, 91% dark chocolate (chocolate, sugar, cocoa butter, natural flavor), contains 2% or less of each: blanched filberts/hazelnuts, filberts/hazelnuts, water, caramelized hazelnuts (sugar, hazelnuts), nonfat milk with vitamin a and vitamin d, citric acid, glycerin, natural flavor, sea salt, cocoa, palm oil, ground vanilla beans, vanilla beans, passion fruit puree (passion fruit, sugar), palm oil and shea nut oil, acacia (gum arabic), caramel color, xanthan gum.",37.5,37.5,6.25
"Hazel nuttin' spread, chocolate","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fats,en:vegetable-fats","Sugar, vegetable oil (palm oil), hazelnuts, cocoa powder, skimmed milk powder, whey powder, lactose, sunflower lecithin (an emulsifier), natural flavor.",29.73,59.46,5.41
Farm & orchard callaloo,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods",Organic callaloo (amaranth).,0.0,0.0,1.76
Cooked shrimp,"en:seafood,en:frozen-foods,en:frozen-seafood","Black tiger shrimp (panaeus monodon), salt, water (as protective ice glaze).",1.18,0.0,16.47
Cooked shrimp,"en:seafood,en:frozen-foods,en:frozen-seafood","Black tiger shrimp (panaeus monodon), salt, water (as protective ice glaze).",1.18,0.0,16.47
Raw shrimp,"en:seafood,en:frozen-foods,en:frozen-seafood","Black tiger shrimp (penaeus monodon), salt, water (as protective ice glaze).",0.88,0.0,15.93
Peeled & deveined jumbo raw shrimp,"en:seafood,en:frozen-foods,en:frozen-seafood","Shrimp (penaeus vannamei), salt, water (as protective ice glaze).",0.44,0.0,15.93
Raw shrimp,"en:seafood,en:frozen-foods,en:frozen-seafood","Shrimp, salt, water (as protective ice glaze).",0.44,0.0,15.93
Stoneground yellow corn tortillas,en:mexican-dinner-mixes,"Water, stoneground organic yellow corn masa flour, organic guar gum, lime.",1.67,0.0,3.33
Zesty greek salad,,,12.0,2.0,3.0
Riced cauliflower,en:frozen-foods,"Organic cauliflower, sea salt.",0.0,2.35,1.18
Chicken & cheese empanadas,en:frozen-foods,"Enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), chicken breast meat, unsalted butter (cream, natural flavoring), cream cheese (pasteurized cultured milk and cream, salt, stabilizers [xanthan gum, carob bean gum, guar gum]), cherry tomato salsa (fire roasted tomatoes in juice [fire roasted tomatoes, tomato juice, salt, calcium chloride, citric acid], water, apple cider vinegar, onion, chipotle peppers in adobe sauce [chipotle peppers, water, vinegar, tomatoes, onions, iodized salt, sugar, paprika, soybean oil, spices], cherry tomatoes, garlic, dried guajillo chiles, sugar, canola oil, tomato paste, jalapeno pepper, cilantro, kosher salt, dried chipotle chiles, balsamic vinegar of modena [wine vinegar, concentrated and cooked grape must, caramel color], mesquite smoked sea salt, lime juice concentrate, cumin seeds), onions, olive oil, potatoes, almonds, cornstarch, raisins, manzanilla olives (manzanilla olives, water, salt, lactic acid), cilantro, parsley, sea salt, capers (capers, water, vinegar, salt), spearmint, jalapeno, thyme, bay leaves.",21.49,0.88,11.4
Veggie tamales,en:frozen-foods,"Corn flour, water, corn, unsalted butter (cream, natural flavoring), pepper jack cheese (pasteurized milk, cheese cultures, jalapeno pepper, salt, enzymes), cream cheese (pasteurized cultured milk and cream, salt, xanthan gum, carob bean gum, guar gum), poblano peppers, red bell pepper, salsa (tomatillos, water, onions, poblano peppers, jalapeno pepper, canola oil, serrano pepper, spinach, kosher salt, cilantro, garlic, vinegar, sugar, oregano, lime juice from concentrate, cumin seeds, rosemary), manchego cheese (sheep's milk, cheese cultures, enzymes, salt), jalapeno pepper, corn starch, sea salt, sugar, cider vinegar, baking powder (sodium acid pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate), jalapeno chili powder.",13.53,1.76,5.88
Black bean enchilitos,en:frozen-foods,"Tortilla (enriched flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, palm oil shortening, cultured wheat, mono & diglycerides, wheat gluten, salt, sugar, sodium bicarbonate, distilled monoglycerides, citric acid, sodium acid pyrophosphate, yeast, guar gum, wheat starch, microcrystalline cellulose), black beans (black beans, water, salt, ferrous gluconate, calcium chloride), black beans, mozzarella cheese (pasteurized milk, cheese cultures, salt, enzymes, powdered cellulose), black bean soup (vegetable stock [water, vegetable base {carrots, onions, celery, sea salt}], black beans, onions, red bell peppers, black bean flakes [black beans, salt], red wine vinegar, garlic, jalapeno pepper, canola oil, oregano, sea salt, spices), pepper jack cheese (pasteurized milk, cheese cultures, jalapeno pepper, salt, enzymes), scallions, corn starch, salt.",7.55,0.0,9.43
